year	arrest_number	arrest_charge_description	arrest_location	arrest_report_date	arresting_officer	arrestee_race	arrestee_gender	arrestee_residence_city	arrestee_age
2010	SS‐00106‐10	PETIT LARCENY	BALLSTON AVE	2010-02-12	KRYLOWICZ	WHITE	F	SARATOGA SPRINGS	16
2010	SS‐00105‐10	ASSAULT IN THE SECOND DEGREE/DEADLY WEAPON	BLUE STREAK BLVD	2010-02-12	COTTER	WHITE	F	SARATOGA SPRINGS	16
2010	SS‐00104‐10	UNLAWFUL POSSESSION OF MARIHUANA	BROADWAY	2010-02-12	RIGANO	WHITE	M	SARATOGA SPRINGS	26
2010	SS‐00103‐10	UNLAWFUL POSSESSION OF MARIHUANA	BROADWAY	2010-02-12	AHIGIAN	WHITE	M	SARATOGA SPRINGS	19
2010	SS‐00102‐10	CRIMINAL IMPERSONATION SECOND DEGREE/IMPER ANOTHER	ROUTE 50 N	2010-02-12	MOORE	WHITE	M	BALLSTON SPA	60
2010	SS‐00102‐10	AGGR. UNLICENSED OPER 2ND/REFUSED CHEMICAL TEST	ROUTE 50 N	2010-02-12	MOORE	WHITE	M	BALLSTON SPA	60
2010	SS‐00094‐10	FAIL TO KEEP RIGHT	CHURCH ST	2010-02-11	ARPEI	WHITE	F	SARATOGA SPRINGS	30
2010	SS‐00094‐10	DRIVING WITH BAC MORE THAN .08	W HARRISON ST	2010-02-11	ARPEI	WHITE	F	SARATOGA SPRINGS	30
2010	SS‐00094‐10	DRIVING WHILE INTOXICATED	W HARRISON ST	2010-02-11	ARPEI	WHITE	F	SARATOGA SPRINGS	30
2010	SS‐00099‐10	UNLAWFUL POSSESSION OF MARIHUANA	PUTNAM ST	2010-02-11	ARPEI	WHITE	F	GREENFIELD CTR	26
2010	SS‐00100‐10	UNLAWFUL POSSESSION OF MARIHUANA	UNION AVE	2010-02-11	FISCHER	WHITE	M	SARATOGA SPRINGS	18
2010	SS‐00100‐10	SPEEDING ‐ POSTED ZONE	UNION AVE	2010-02-11	FISCHER	WHITE	M	SARATOGA SPRINGS	18
2010	SS‐00094‐10	AGGRAVATED DRIVING WHILE INTOXICATED	W HARRISON ST	2010-02-11	ARPEI	WHITE	F	SARATOGA SPRINGS	30
2010	SS‐00094‐10	IMPROPER LANE USE	LAKE AVE	2010-02-11	ARPEI	WHITE	F	SARATOGA SPRINGS	30
2010	SS‐00095‐10	PETIT LARCENY	NELSON AVE	2010-02-11	MOORE	WHITE	M	SARATOGA SPRINGS	50
2010	SS‐00101‐10	FAILED TO SIGNAL A TURN	JEFFERSON ST	2010-02-11	WILSON	WHITE	M	GANSEVOORT	35
2010	SS‐00101‐10	DRIVING WHILE INTOXICATED	JEFFERSON ST	2010-02-11	WILSON	WHITE	M	GANSEVOORT	35
2010	SS‐00101‐10	BAC MORE .08	JEFFERSON ST	2010-02-11	WILSON	WHITE	M	GANSEVOORT	35
2010	SS‐00096‐10	INSURANCE FRAUD IN THE SECOND DEGREE	LAKE AVE	2010-02-11		WHITE	M	SYRACUSE	37
2010	SS‐00097‐10	CRIMINAL POSSESSION STOLEN PROPERTY FIFTH DEGREE	BLUE STREAKS WAY	2010-02-11	KELLY	WHITE	M	SARATOGA SPRINGS	17
2010	SS‐00098‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREEE SECOND	CLINTON ST.	2010-02-11	FADEN	WHITE	M	GLENS FALLS	55
2010	SS‐00098‐10	STALKING IN THE FOURTH DEGREE	CLINTON ST	2010-02-11	FADEN	WHITE	M	GLENS FALLS	55
2010	SS‐00089‐10	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	CHERRY ST	2010-02-10	NOLAN	WHITE	M	SARATOGA SPRINGS	21
2010	SS‐00092‐10	UNLAWFUL POSSESSION OF WEAPON UPON SCHOOL GROUNDS	BLUE STREAKS WAY	2010-02-10	KELLY	UNKNOWN	F	SARATOGA SPRINGS	18
2010	SS‐00088‐10	ASSAULT IN THE SECOND DEGREE/DEADLY WEAPON	WASHINGTON ST	2010-02-10	DAVIS	WHITE	F	SARATOGA SPRINGS	26
2010	SS‐00089‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	CHERRY ST	2010-02-10	NOLAN	WHITE	M	SARATOGA SPRINGS	21
2010	SS‐00088‐10	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE	WASHINGTON ST	2010-02-10	DAVIS	WHITE	F	SARATOGA SPRINGS	26
2010	SS‐00091‐10	UNLAWFUL POSSESSION OF WEAPON UPON SCHOOL GROUNDS	BLUE STREAK BLVD	2010-02-10	KELLY	WHITE	M	SARATOGA SPRINGS	19
2010	SS‐00090‐10	ENDANGERING THE WELFARE OF A CHILD	WALTON ST	2010-02-10	COTTER	WHITE	M	SARATOGA SPRINGS	37
2010	SS‐00089‐10	UNLAWFUL POSSESSION OF MARIHUANA	CHERRY ST	2010-02-10	NOLAN	WHITE	M	SARATOGA SPRINGS	21
2010	SS‐00089‐10	FAILED TO SIGNAL A TURN	CHERRY ST	2010-02-10	NOLAN	WHITE	M	SARATOGA SPRINGS	21
2010	SS‐00087‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	BALLSTON AVE	2010-02-08	MULLAN	WHITE	M	SARATOGA SPRINGS	51
2010	SS‐00085‐10	DRIVING WHILE INTOXICATED	LAKE AVE	2010-02-07	CAREY	WHITE	M	GREENWICH	29
2010	SS‐00085‐10	FAIL TO KEEP RIGHT	LAKE AVE	2010-02-07	CAREY	WHITE	M	GREENWICH	29
2010	SS‐00085‐10	OPERATE MOTOR VEHICLE BY UNLICENSED DRIVER	LAKE AVE	2010-02-07	CAREY	WHITE	M	GREENWICH	29
2010	SS‐00085‐10	REFUSE PRE SCREEN TEST	LAKE AVE	2010-02-07	CAREY	WHITE	M	GREENWICH	29
2010	SS‐00086‐10	ASSAULT IN THE SECOND DEGREE//INTENT PHYSICAL INJ	DIVISION ST	2010-02-07	NOLAN	WHITE	M	MECHANICVILLE	22
2010	SS‐00086‐10	TRESPASS	DIVISION ST	2010-02-07	NOLAN	WHITE	M	MECHANICVILLE	22
2010	SS‐00085‐10	AGGRAVATED DRIVING WHILE INTOXICATED	LAKE AVE	2010-02-07	CAREY	WHITE	M	GREENWICH	29
2010	SS‐00085‐10	DRIVING WITH BAC MORE THAN .08	LAKE AVE	2010-02-07	CAREY	WHITE	M	GREENWICH	29
2010	SS‐00084‐10	BAC MORE .08	MEADOWBROOK RD	2010-02-06	SARTIN	WHITE	M	SARATOGA SPGS	26
2010	SS‐00084‐10	DRIVING WHILE INTOXICATED	MEADOWBROOK RD	2010-02-06	SARTIN	WHITE	M	SARATOGA SPGS	26
2010	SS‐00083‐10	DRIVING WHILE INTOXICATED	BROADWAY	2010-02-06	CAREY	WHITE	M	QUEENSBURY	22
2010	SS‐00083‐10	DRIVING WITH BAC MORE THAN .08	BROADWAY	2010-02-06	CAREY	WHITE	M	QUEENSBURY	22
2010	SS‐00083‐10	FAIL TO KEEP RIGHT	BROADWAY	2010-02-06	CAREY	WHITE	M	QUEENSBURY	22
2010	SS‐00082‐10	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	SOUTH BROADWAY	2010-02-05	MULLAN	INDIAN	M	SARATOGA SPRINGS	42
2010	SS‐00081‐10	UNLAWFUL FLEEING POLICE OFFICER IN THE 3RD DEGREE	BRYAN ST	2010-02-04	WELCH	WHITE	M	SARATOGA SPRGS	18
2010	SS‐00081‐10	UNREASONABLE SPEED	EAST AVE	2010-02-04	WELCH	WHITE	M	SARATOGA SPRGS	18
2010	SS‐00081‐10	FAIL TO COMPLY WITH LAWFUL ORDER OF THE POLICE	BRYAN ST	2010-02-04	WELCH	WHITE	M	SARATOGA SPRGS	18
2010	SS‐00081‐10	FAILED TO STOP AT STOP SIGN	BRYAN ST	2010-02-04	WELCH	WHITE	M	SARATOGA SPRGS	18
2010	SS‐00081‐10	RECKLESS DRIVING	EAST AVE	2010-02-04	WELCH	WHITE	M	SARATOGA SPRGS	18
2010	SS‐00080‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	FIFTH AVE	2010-02-03	AHIGIAN	WHITE	F	SARATOGA SPRINGS	58
2010	SS‐00079‐10	CRIMINAL POSSESSION OF STOLEN PROPERTY THIRD	NELSON AVE	2010-02-03	BARRETT	WHITE	M	BALLSTON SPA	53
2010	SS‐00078‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	HENRY ST	2010-02-03	CALLAHAN	WHITE	M	BALLSTON SPA	35
2010	SS‐00079‐10	GRAND LARCENY THIRD DEGREE	NELSON AVE	2010-02-03	BARRETT	WHITE	M	BALLSTON SPA	53
2010	SS‐00076‐10	CRIMINAL POSSESSION OF STOLEN PROPERTY FOURTH	N. BDWY /S. BDWY	2010-02-02	BELL	WHITE	M	SARATOGA SPGS	18
2010	SS‐00077‐10	CRIMINAL POSSESSION OF STOLEN PROPERTY FOURTH	N. BDWY /S. BDWY	2010-02-02	BELL	WHITE	M	SARATOGA SPRGS	21
2010	SS‐00077‐10	CRIMINAL POSSESSION OF STOLEN PROPERTY FOURTH		2010-02-02	BELL	WHITE	M	SARATOGA SPRGS	21
2010	SS‐00076‐10	CRIMINAL POSSESSION OF STOLEN PROPERTY FOURTH		2010-02-02	BELL	WHITE	M	SARATOGA SPGS	18
2010	SS‐00075‐10	DISORDERLY CONDUCT	CIRCULAR ST	2010-02-01	EMANATIAN	WHITE	M	SARATOGA SPRINGS	61
2010	SS‐00070‐10	DISORDERLY CONDUCT	CAROLINE ST	2010-01-31	CALLAHAN	WHITE	M	PHOENIX	24
2010	SS‐00070‐10	RESISTING ARREST	CAROLINE ST	2010-01-31	CALLAHAN	WHITE	M	PHOENIX	24
2010	SS‐00071‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	CAROLINE ST	2010-01-31	MITCHELL	WHITE	F	SARATOGA SPGS	26
2010	SS‐00071‐10	OBSTRUCTING GOVERNMENTAL ADMINISTRATION SECOND	CAROLINE ST	2010-01-31	MITCHELL	WHITE	F	SARATOGA SPGS	26
2010	SS‐00073‐10	DRIVING WHILE INTOXICATED	NELSON AVE	2010-01-31	CARTER	WHITE	F	SARATOGA SPRINGS	55
2010	SS‐00073‐10	DRIVING WITH BAC MORE THAN .08	NELSON AVE	2010-01-31	CARTER	WHITE	F	SARATOGA SPRINGS	55
2010	SS‐00074‐10	PETIT LARCENY	NELSON AVE	2010-01-31	CADORET	WHITE	F	MECHANICVILLE	49
2010	SS‐00069‐10	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	BLUE STREAKS WAY	2010-01-31	CADORET	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	19
2010	SS‐00072‐10	DRIVING WHILE INTOXICATED	SPRING ST	2010-01-31	CAREY	UNKNOWN	F	SCHENECTADY	23
2010	SS‐00072‐10	FAIL TO KEEP RIGHT	SPRING ST	2010-01-31	CAREY	UNKNOWN	F	SCHENECTADY	23
2010	SS‐00072‐10	DRIVING WITH BAC MORE THAN .08	SPRING ST	2010-01-31	CAREY	UNKNOWN	F	SCHENECTADY	23
2010	SS‐00065‐10	PETIT LARCENY	WEIBEL AVE	2010-01-30	CARTER	WHITE	F	SARATOGA SPRINGS	16
2010	SS‐00068‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	UNION AVE	2010-01-30	COTTER	WHITE	M	SARATOGA SPRINGS	56
2010	SS‐00068‐10	ASSAULT IN THE THIRD DEGREE//RECKLESSLY	UNION AVE	2010-01-30	COTTER	WHITE	M	SARATOGA SPRINGS	56
2010	SS‐00067‐10	PETIT LARCENY	RAILROAD PL	2010-01-30	RESIDE	WHITE	F	SARATOGA SPRINGS	37
2010	SS‐00066‐10	PETIT LARCENY	RAILROAD PL	2010-01-30	RESIDE	WHITE	F	SARATOGA SPRINGS	44
2010	SS‐00064‐10	UNAUTHORIZED USE OF A VEHICLE THIRD/NO CONSENT	EAST AVE	2010-01-30	CAREY	WHITE	M	VOORHEESVILLE	24
2010	SS‐00064‐10	LEAVING THE SCENE OF AN AUTO ACCIDENT (PROPERTY)	EAST AVE	2010-01-30	CAREY	WHITE	M	VOORHEESVILLE	24
2010	SS‐00064‐10	FAIL TO KEEP RIGHT	EAST AVE	2010-01-30	CAREY	WHITE	M	VOORHEESVILLE	24
2010	SS‐00064‐10	DRIVING WHILE INTOXICATED	EAST AVE	2010-01-30	CAREY	WHITE	M	VOORHEESVILLE	24
2010	SS‐00064‐10	BAC MORE .08	EAST AVE	2010-01-30	CAREY	WHITE	M	VOORHEESVILLE	24
2010	SS‐00064‐10	AGGR. UNLICENSED OPER 1ST DEGREE/UNDER INFLUENCE	EAST AVE	2010-01-30	CAREY	WHITE	M	VOORHEESVILLE	24
2010	SS‐00063‐10	ROBBERY IN THE SECOND DEGREE/CAUSE PHYSICAL INJURY	HAMILTON ST	2010-01-29	CARTER	WHITE	M	MECHANICVILLE	21
2010	SS‐00062‐10	ATT ASSAULT IN THE 3RD DEGREE//INTENT PHYSICAL INJ	HATHORN BLVD	2010-01-29	COTTER	WHITE	M	SARATOGA SPRINGS	43
2010	SS‐00061‐10	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 5TH DEGREE	CAROLINE ST	2010-01-28	BAKER	WHITE	F	BALLSTON SPA	27
2010	SS‐00060‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREE		2010-01-27	MOORE	WHITE	M	BALLSTON SPA	18
2010	SS‐00059‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	WEST AVE	2010-01-26	AHIGIAN	WHITE	F	ROCK CITY FALLS	21
2010	SS‐00058‐10	GRAND LARCENY FOURTH DEGREE/CREDIT CARD	NELSON AVE	2010-01-26	MOORE	WHITE	F	QUEENSBURY	33
2010	SS‐00057‐10	CRIMINAL CONTEMPT FIRST DEGREE	ALETTA ST	2010-01-25	MOORE	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	55
2010	SS‐00055‐10	DRIVING WITH BAC MORE THAN .08	PHILA ST	2010-01-24	CAREY	WHITE	M	SARATOGA SPGS	24
2010	SS‐00055‐10	FAILED TO SIGNAL A TURN	PUTNAM ST AT SPRING ST	2010-01-24	CAREY	WHITE	M	SARATOGA SPGS	24
2010	SS‐00055‐10	FAILED TO SIGNAL A TURN	PHILA ST AT PUTNAM ST	2010-01-24	CAREY	WHITE	M	SARATOGA SPGS	24
2010	SS‐00055‐10	DRIVING WHILE INTOXICATED	PHILA ST	2010-01-24	CAREY	WHITE	M	SARATOGA SPGS	24
2010	SS‐00054‐10	PETIT LARCENY	BALLSTON AVE	2010-01-22	RIGANO	WHITE	F	SARATOGA SPRINGS	16
2010	SS‐00053‐10	CRIMINAL POSSESSION STOLEN PROPERTY FIFTH DEGREE	BLUE STREAKS WAY	2010-01-22	KELLY	BLACK/AFRICAN AMERICAN	F	SARATOGA SPRINGS	17
2010	SS‐00052‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	WEIBEL AVE	2010-01-21	SESSELMAN	WHITE	M	CLIFTON PARK	40
2010	SS‐00050‐10	ASSAULT IN THE SECOND DEGREE/DEADLY WEAPON	HENNING RD	2010-01-20	RESIDE	WHITE	M	GANSEVOORT	17
2010	SS‐00051‐10	DISORDERLY CONDUCT	CAROLINE ST	2010-01-20	COTTER	WHITE	M	ALBANY	52
2010	SS‐00047‐10	ATTEMPTED ROBBERY IN THE THIRD DEGREE	WEST AVE	2010-01-19	EMANATIAN	WHITE	M	BALLSTON SPA	45
2010	SS‐00048‐10	CRIMINAL MISCHIEF FOURTH DEGREE	JEFFERSON ST	2010-01-19	VEITCH	WHITE	F	SARATOGA SPRINGS	17
2010	SS‐00049‐10	TAMPERING WITH PHYSICAL EVIDENCE	JEFFERSON ST	2010-01-19	VEITCH	WHITE	F	SARATOGA SPRINGS	17
2010	SS‐00049‐10	UNLAWFUL POSSESSION OF MARIHUANA	JEFFERSON ST	2010-01-19	VEITCH	WHITE	F	SARATOGA SPRINGS	17
2010	SS‐00044‐10	FAILED TO SIGNAL A TURN ‐ LAST ONE HUNDRED FEET	YORK AVE	2010-01-18	CALLAHAN	WHITE	M	LAS VEGAS	41
2010	SS‐00044‐10	AGGR UNLICENSED OPER 2ND/THREE OR MORE SUSPENSIONS	YORK AVE	2010-01-18	CALLAHAN	WHITE	M	LAS VEGAS	41
2010	SS‐00046‐10	UNLAWFUL POSSESSION OF MARIHUANA	DIVISION ST	2010-01-18	AHIGIAN	WHITE	M	S GLENS FALLS	34
2010	SS‐00044‐10	DRIVING WHILE INTOXICATED	YORK AVE	2010-01-18	CALLAHAN	WHITE	M	LAS VEGAS	41
2010	SS‐00045‐10	GRAND LARCENY FOURTH DEGREE/CREDIT CARD	NELSON AVE	2010-01-18	AHIGIAN	WHITE	M	SCOTIA	60
2010	SS‐00044‐10	DRIVING WITH BAC MORE THAN .08	YORK AVE	2010-01-18	CALLAHAN	WHITE	M	LAS VEGAS	41
2010	SS‐00043‐10	FAIL TO KEEP RIGHT	LUDLOW STREET	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00042‐10	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	WALNUT ST	2010-01-17	CALLAHAN	OTHER	M	BALLSTON SPA	26
2010	SS‐00042‐10	DRIVING WHILE INTOXICATED	WALNUT ST	2010-01-17	CALLAHAN	OTHER	M	BALLSTON SPA	26
2010	SS‐00042‐10	FAILED TO SIGNAL A TURN	WALNUT ST	2010-01-17	CALLAHAN	OTHER	M	BALLSTON SPA	26
2010	SS‐00042‐10	LEAVING THE SCENE OF AN AUTO ACCIDENT (PROPERTY)	WALNUT ST	2010-01-17	CALLAHAN	OTHER	M	BALLSTON SPA	26
2010	SS‐00043‐10	LEAVING THE SCENE OF AN AUTO ACCIDENT (PROPERTY)	NELSON AVENUE	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00043‐10	FAILED TO STOP AT STOP SIGN	FIFTH AVENUE	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00043‐10	FAILED TO STOP AT STOP SIGN	FIFTH AVE	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00043‐10	FAIL TO COMPLY WITH LAWFUL ORDER OF THE POLICE	FIFTH AVENUE	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00043‐10	DRIVING WITH BAC MORE THAN .08	GRANGER AVE	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00043‐10	DRIVING WHILE INTOXICATED	GRANGER AVE	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00043‐10	AGGRAVATED DRIVING WHILE INTOXICATED	GRANGER AVE	2010-01-17	MULLAN	WHITE	M	LAKE GEORGE	37
2010	SS‐00041‐10	UNLAWFULLY POSSESSING NOXIOUS MATERIAL	PUTNAM ST	2010-01-17	VANWERT	WHITE	M	SARATOGA SPRINGS	23
2010	SS‐00041‐10	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	PUTNAM ST	2010-01-17	VANWERT	WHITE	M	SARATOGA SPRINGS	23
2010	SS‐00041‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	PUTNAM ST	2010-01-17	VANWERT	WHITE	M	SARATOGA SPRINGS	23
2010	SS‐00040‐10	REFUSE PRE SCREEN TEST	MARION AVE	2010-01-17	CAREY	WHITE	F	MONTCLAIR	42
2010	SS‐00040‐10	FAIL TO KEEP RIGHT	MAPLE AVE	2010-01-17	CAREY	WHITE	F	MONTCLAIR	42
2010	SS‐00040‐10	DRIVING WHILE INTOXICATED	MARION AVE	2010-01-17	CAREY	WHITE	F	MONTCLAIR	42
2010	SS‐00035‐10	AGGRAVATED DRIVING WHILE INTOXICATED	ROUTE 9N	2010-01-16	CAREY	WHITE	F	NORTHVILLE	33
2010	SS‐00037‐10	CRIMINAL MISCHIEF IN THE THIRD DEGREE	BROADWAY	2010-01-16	CALLAHAN	UNKNOWN	M	SARATOGA SPRINGS	28
2010	SS‐00036‐10	DISORDERLY CONDUCT	JEFFERSON TERR.	2010-01-16	BRAIM	BLACK/AFRICAN AMERICAN	M	TROY	24
2010	SS‐00039‐10	HARASSMENT SECOND DEGREE	WASHINGTON ST	2010-01-16	MULLAN	WHITE	M	BALLSTON SPA	22
2010	SS‐00038‐10	MENACING SECOND DEGREE	LINCOLN AVE	2010-01-16		WHITE	M	SARATOGA SPRINGS	23
2010	SS‐00038‐10	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE	LINCOLN AVE	2010-01-16		WHITE	M	SARATOGA SPRINGS	23
2010	SS‐00035‐10	FAIL TO KEEP RIGHT	ROUTE 9N	2010-01-16	CAREY	WHITE	F	NORTHVILLE	33
2010	SS‐00035‐10	DRIVING WHILE INTOXICATED	ROUTE 9N	2010-01-16	CAREY	WHITE	F	NORTHVILLE	33
2010	SS‐00035‐10	BAC MORE .08	ROUTE 9N	2010-01-16	CAREY	WHITE	F	NORTHVILLE	33
2010	SS‐00034‐10	PETIT LARCENY	WALWORTH ST	2010-01-15	BENGTSON	WHITE	M	SARATOGA SPRINGS	42
2010	SS‐00033‐10	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	NELSON AVE	2010-01-15	MOORE	WHITE	M	SARATOGA SPR	38
2010	SS‐00032‐10	ISSUING A BAD CHECK/UTTERS CHECK KNOWING NO FUNDS	WASHINGTON ST	2010-01-14	BARRETT	WHITE	M	BALLSTON SPA	36
2010	SS‐00029‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	LAKE AVE	2010-01-11	BARRETT	WHITE	M	SCHENECTADY	34
2010	SS‐00028‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	HENNING RD	2010-01-11	BELL	WHITE	M	MECHANICVILLE	16
2010	SS‐00026‐10	DISORDERLY CONDUCT	LAKE AVE	2010-01-11	"O'LEARY"	WHITE	M	PORT ORCHARD	32
2010	SS‐00027‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	HENNING RD	2010-01-11	BELL	WHITE	M	SARATOGA SPRINGS	19
2010	SS‐00030‐10	UNLAWFUL POSSESSION OF MARIHUANA	BALLSTON AVE	2010-01-11	AHIGIAN	WHITE	M	BALLSTON SPA	53
2010	SS‐00030‐10	PETIT LARCENY	BALLSTON AVE	2010-01-11	AHIGIAN	WHITE	M	BALLSTON SPA	53
2010	SS‐00025‐10	FAIL TO KEEP RIGHT	BROADWAY	2010-01-10	CAREY	WHITE	F	SCHENECTADY	22
2010	SS‐00025‐10	DRIVING WHILE INTOXICATED PREVIOUS CONVICTION	BROADWAY	2010-01-10	CAREY	WHITE	F	SCHENECTADY	22
2010	SS‐00024‐10	SPEEDING UNPOSTED 55 MPH	LAKE AVE	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00024‐10	SPEEDING ‐ POSTED ZONE	LAKE AVE	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00024‐10	RESISTING ARREST	DEGARMO RD	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00024‐10	REFUSE PRE SCREEN TEST	LAKE AVE	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00024‐10	DRIVING WHILE INTOXICATED	LAKE AVE	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00024‐10	FAIL TO KEEP RIGHT	LAKE AVE	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00024‐10	RECKLESS DRIVING	LAKE AVE	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00024‐10	FAIL TO COMPLY WITH LAWFUL ORDER OF THE POLICE	LAKE AVE	2010-01-10	LEFFLER	WHITE	M	VICTORY MILLS	27
2010	SS‐00025‐10	REFUSE PRE SCREEN TEST	BROADWAY	2010-01-10	CAREY	WHITE	F	SCHENECTADY	22
2010	SS‐00025‐10	DRIVING WITH BAC MORE THAN .08	BROADWAY	2010-01-10	CAREY	WHITE	F	SCHENECTADY	22
2010	SS‐00023‐10	BAC MORE .08	CHURCH ST	2010-01-09	RIGANO	WHITE	M	MECHANICVILLE	38
2010	SS‐00022‐10	CRIMINAL MISCHIEF FOURTH DEGREE	RTE 9	2010-01-09	CAREY	WHITE	M	GREENFIELD	37
2010	SS‐00022‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	RT 9	2010-01-09	CAREY	WHITE	M	GREENFIELD	37
2010	SS‐00021‐10	FAILED TO SIGNAL A TURN	PUTNAM STAT SPRING ST	2010-01-09	CAREY	WHITE	F	BALLSTON SPA	33
2010	SS‐00021‐10	AGGRAVATED DRIVING WHILE INTOXICATED	CONGRESS ST	2010-01-09	CAREY	WHITE	F	BALLSTON SPA	33
2010	SS‐00021‐10	DRIVING WHILE INTOXICATED	PUTNAM ST	2010-01-09	CAREY	WHITE	F	BALLSTON SPA	33
2010	SS‐00021‐10	DRIVING WITH BAC MORE THAN .08	PUTNAM ST	2010-01-09	CAREY	WHITE	F	BALLSTON SPA	33
2010	SS‐00023‐10	FAILED TO SIGNAL A TURN	ROUTE 9	2010-01-09	RIGANO	WHITE	M	MECHANICVILLE	38
2010	SS‐00023‐10	DRIVING WHILE INTOXICATED PREVIOUS CONVICTION	CHURCH ST	2010-01-09	RIGANO	WHITE	M	MECHANICVILLE	38
2010	SS‐00023‐10	AGGRAVATED UNLICENSED OPERATION FIRST DEGREE	CHURCH ST	2010-01-09	RIGANO	WHITE	M	MECHANICVILLE	38
2010	SS‐00016‐10	FAIL TO KEEP RIGHT	CONGRESS ST	2010-01-08	CALLAHAN	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00020‐10	DRIVING WITH BAC MORE THAN .08	CONGRESS ST	2010-01-08	KRYLOWICZ	UNKNOWN	M	MECHANICVILLE	39
2010	SS‐00020‐10	AGGR UNLICENSED OPER 2ND/THREE OR MORE SUSPENSIONS	CONGRESS ST	2010-01-08	KRYLOWICZ	UNKNOWN	M	MECHANICVILLE	39
2010	SS‐00020‐10	DRIVING WHILE INTOXICATED	CONGRESS ST	2010-01-08	KRYLOWICZ	UNKNOWN	M	MECHANICVILLE	39
2010	SS‐00019‐10	CRIMINAL POSSESSION OF MARIHUANA FOURTH DEGREE	WOODLAWN AVE	2010-01-08	FISCHER	WHITE	M	SARATOGA SPGS	30
2010	SS‐00018‐10	FUGITIVE FROM JUSTICE 570.34 CPL	SOUTH BROADWAY	2010-01-08	BENGTSON	WHITE	M	SARATOGA SPRINGS	21
2010	SS‐00016‐10	OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY	CONGRESS ST	2010-01-08	CALLAHAN	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00016‐10	OPERATING MOTOR VEHICLE WITH IMPROPER PLATES	CONGRESS ST	2010-01-08	CALLAHAN	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00016‐10	NO/EXPIRED INSURANCE	CONGRESS ST	2010-01-08	CALLAHAN	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00016‐10	DRIVING WITH BAC MORE THAN .08	CONGRESS ST	2010-01-08	CALLAHAN	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00016‐10	DRIVING WHILE INTOXICATED	CONGRESS ST	2010-01-08	CALLAHAN	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00016‐10	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	CONGRESS ST	2010-01-08	CALLAHAN	WHITE	M	SARATOGA SPRINGS	34
